11.06.2017 15:33:49:649 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:03:63 |2017522182734909| DrawTimelines stretchblt duration=8,92747467741158
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=9,19324739483712
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=10,4519189077348
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=10,025023474463
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=9,20569053526881
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=9,24206279191528
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=9,29087818899344
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=9,3097024270824
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=9,30395943919085
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=9,1696373335052
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=9,14985593076764
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=9,21175257804322
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines stretchblt duration=9,17984708975684
11.06.2017 15:34:04:64 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,1211409913099
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,22196233429486
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,22993870636645
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,14826065635332
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,82274267872737
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,07328275888033
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,82976188615037
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,21813367570049
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,17952803487397
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,22260044406059
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,31480730520822
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,50400685074644
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,21175257804322
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,16229907119933
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,15655608330778
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,10135958857235
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,19420455948571
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,10040242392376
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,45200090483965
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,35979404369201
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,12050288154417
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,35819876927769
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,43445288628214
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,87028185627407
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,18878062647702
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=8,93896065319468
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,35915593392629
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,51613093629527
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,29662117688498
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,24525334074391
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,2656728532472
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,04073916082823
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,0480774231341
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,15591797354205
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,28066843274179
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,3202312382169
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:05:65 |2017522182734909| DrawTimelines stretchblt duration=9,24174373703241
11.06.2017 15:34:06:66 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:34:06:66 |2017522182734909| DrawTimelines stretchblt duration=9,20409526085449
11.06.2017 15:34:06:66 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:06:66 |2017522182734909| DrawTimelines stretchblt duration=9,33139815911714
11.06.2017 15:34:11:611 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:11:611 |2017522182734909| DrawTimelines stretchblt duration=9,28641142063334
11.06.2017 15:34:11:611 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:34:11:611 |2017522182734909| DrawTimelines stretchblt duration=9,27045867649015
11.06.2017 15:55:19:619 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:55:19:619 |2017522182734909| DrawTimelines stretchblt duration=11,0035648002062
11.06.2017 15:55:19:619 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:55:19:619 |2017522182734909| DrawTimelines stretchblt duration=10,0030086875454
11.06.2017 15:55:19:619 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:55:19:619 |2017522182734909| DrawTimelines stretchblt duration=2,34186284022019
11.06.2017 15:55:32:632 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:55:32:632 |2017522182734909| DrawTimelines stretchblt duration=2,14117731889887
11.06.2017 15:55:32:632 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:55:32:632 |2017522182734909| DrawTimelines stretchblt duration=2,18010201460825
11.06.2017 15:55:32:632 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:55:32:632 |2017522182734909| DrawTimelines stretchblt duration=2,12426741010708
11.06.2017 15:55:32:632 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:55:32:632 |2017522182734909| DrawTimelines stretchblt duration=2,11916253198126
11.06.2017 15:55:32:632 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:55:32:632 |2017522182734909| DrawTimelines stretchblt duration=2,10161451342376
11.06.2017 15:56:20:620 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:56:20:620 |2017522182734909| DrawTimelines stretchblt duration=2,12777701381859
11.06.2017 15:56:20:620 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:20:620 |2017522182734909| DrawTimelines stretchblt duration=2,17308280718524
11.06.2017 15:56:20:620 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:20:620 |2017522182734909| DrawTimelines stretchblt duration=2,21296466754322
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines stretchblt duration=2,12777701381859
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines stretchblt duration=2,12490551987281
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines stretchblt duration=2,10863372084676
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines stretchblt duration=2,13926298960168
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines stretchblt duration=2,1258626845214
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines stretchblt duration=2,10990994037821
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines stretchblt duration=2,10480506225239
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:22:622 |2017522182734909| DrawTimelines stretchblt duration=2,22508875309204
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines stretchblt duration=2,23721283864086
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines stretchblt duration=2,15202518491623
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines stretchblt duration=2,17148753277092
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines stretchblt duration=2,15298234956483
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines stretchblt duration=2,12841512358431
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines stretchblt duration=2,14596314214182
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines stretchblt duration=2,14468692261037
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines stretchblt duration=2,11597198315263
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines stretchblt duration=2,21264561266035
11.06.2017 15:56:23:623 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,13671055053877
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,23115079586645
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,16893509370801
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,16797792905942
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,14692030679041
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,19924530758007
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,12394835522422
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,1593634472221
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,14851558120473
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,13064850776436
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,23529850934368
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,29304744314203
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,16670170952797
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,32654820584272
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,12362930034136
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,11692914780122
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,18169728902257
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,19573570386857
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,25763235114415
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,11310048920685
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,11629103803549
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,22891741168641
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,14309164819605
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,1153338733869
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,55658677638751
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,15457762397914
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,17403997183383
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,12809606870145
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,27103265622443
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,1223530808099
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,11852442221554
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,14022015425027
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,29400460779062
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,14404881284464
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,29783326638498
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,1628730509336
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,09970018412657
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,23210796051504
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,15202518491623
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,12331024545849
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,11565292826976
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,15649195327633
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,19063082574275
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,10480506225239
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,12011969662986
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,11948158686413
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,12650079428713
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,11692914780122
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,13830582495309
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,23912716793805
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:24:624 |2017522182734909| DrawTimelines stretchblt duration=2,12969134311577
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,10990994037821
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,11788631244981
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,27326604040447
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,14660125190755
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,16383021558219
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,14022015425027
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,140858264016
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,11788631244981
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,16095872163642
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0,319054882863786
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,30676680310517
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,4254552195305
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,16319210581647
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,13543433100732
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines set stretchblt mode=0
11.06.2017 15:56:25:625 |2017522182734909| DrawTimelines stretchblt duration=2,1293722882329
